,LIMIT_BAL,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEF_PAY,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
824,50000,42,3,2,2,0,0,0,34542,30557,29577,29529,28276,28768,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,0,1,0,0
825,230000,35,0,0,0,0,0,0,165405,168697,172990,177963,77076,78848,6027,7000,8000,3000,3000,3226,0,0,1,1,0,0,0,0,1,0,0
826,260000,41,0,0,0,0,2,0,195465,199338,203651,223837,218383,222960,8400,8800,25000,0,8000,21000,0,0,1,0,1,0,0,0,1,0,0
827,160000,42,0,0,0,0,0,0,0,1473,1863,0,112978,115357,1473,1863,0,119001,5000,4500,0,0,1,0,0,1,0,0,1,0,0
828,120000,38,0,0,0,0,0,0,111098,114863,118038,118805,59210,61267,5600,6500,5000,3000,3000,3000,0,0,1,0,0,1,0,0,1,0,0
829,50000,41,1,2,2,0,0,0,85579,78993,69424,64201,58110,57337,3023,23,4023,2523,7926,102,0,1,0,0,0,1,0,0,1,0,0
830,360000,27,0,0,0,0,0,0,79837,27456,68117,39105,54456,46153,27465,50154,39105,54456,46153,40000,0,0,1,1,0,0,0,0,0,1,0
831,200000,35,0,0,0,0,0,0,3023,3965,6843,1320,5983,1922,3965,6880,1320,5983,1922,12652,0,0,1,0,1,0,0,0,1,0,0
832,280000,32,0,0,0,0,0,0,32068,31915,34433,31236,0,500,5000,5000,5000,0,500,4800,0,1,0,1,0,0,0,0,0,1,0
833,120000,27,0,0,0,0,0,0,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,0,0,1,1,0,0,0,0,0,1,0
834,160000,42,0,0,0,0,0,0,25338,27601,31818,34270,35698,37122,3000,5000,3000,2000,2000,2000,0,0,1,0,1,0,0,0,1,0,0
835,30000,23,0,0,0,0,0,0,18397,19789,21450,22391,23029,23745,2000,2000,1300,1000,1100,2000,0,0,1,1,0,0,0,0,0,1,0
836,50000,26,0,0,0,0,0,0,41891,33849,30220,30235,28979,23593,1781,2016,1450,1314,814,978,0,0,1,0,1,0,0,0,1,0,0
837,80000,23,0,0,0,0,0,0,795,1698,798,-2,748,708,1703,800,0,750,810,1310,0,1,0,0,1,0,0,0,1,0,0
838,70000,34,0,0,0,0,0,0,1533,3921,6389,0,0,0,3921,6405,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
839,310000,33,1,2,0,0,0,0,232244,157098,84865,70995,45838,36252,40,3959,2807,2000,3000,2000,0,1,0,1,0,0,0,0,1,0,0
840,150000,39,0,0,0,0,0,0,42029,42678,11413,12418,12415,13211,2100,1500,1500,500,1000,2300,0,1,0,0,0,1,0,0,0,1,0
841,170000,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
842,80000,65,0,0,0,0,0,0,25043,17472,8922,3932,2900,0,1374,1026,3944,3208,0,0,0,1,0,0,0,1,0,0,1,0,0
843,30000,51,0,0,0,0,0,0,770,-10,390,3797,0,0,0,400,3797,0,0,0,0,0,1,0,0,1,0,0,0,1,0
844,210000,30,1,0,0,0,0,0,0,241,4651,4746,3938,3479,241,4651,95,301,3479,1000,0,0,1,0,1,0,0,0,1,0,0
845,60000,26,1,2,0,0,0,0,47963,36871,3800,0,0,0,0,1038,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
846,490000,33,0,0,0,0,0,0,58308,64927,60011,49409,39945,49932,10000,8160,7000,2000,37000,3000,0,0,1,0,1,0,0,0,0,1,0
847,240000,27,0,0,0,0,0,0,19365,1928,4879,11650,12614,7922,5534,4879,11650,12614,7922,6980,0,1,0,1,0,0,0,0,0,1,0
848,600000,51,0,0,0,0,0,0,95286,78404,147559,323129,310042,311840,10448,85113,217035,11032,15019,10033,0,0,1,0,0,1,0,0,0,1,0
849,50000,35,0,0,0,0,0,0,40506,41742,43157,14510,14963,16580,5000,3000,2000,500,2000,5000,0,0,1,0,1,0,0,0,1,0,0
850,80000,38,0,0,0,0,0,0,21788,32562,23346,18361,10434,7387,16445,1482,1011,8,111,3509,0,1,0,1,0,0,0,0,0,1,0
851,500000,44,0,0,0,0,0,0,206766,196931,190584,124514,211301,200525,20077,20972,5045,100055,10018,10197,0,0,1,0,0,1,0,0,0,1,0
852,20000,22,0,0,0,0,0,0,18479,2005,7839,5386,10690,3413,2022,15210,1000,10690,3413,390,0,0,1,1,0,0,0,0,0,1,0
853,80000,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
854,400000,31,0,0,0,0,2,0,115506,123607,140859,157131,126146,115529,10000,20009,20146,68,5109,5084,0,1,0,1,0,0,0,0,0,1,0
855,180000,44,0,0,0,0,0,0,14787,12222,16564,15047,17884,13630,12898,17266,15053,17884,13630,15463,0,1,0,1,0,0,0,0,1,0,0
856,170000,43,0,0,0,0,0,0,95780,109078,115606,121493,132016,145820,13298,9913,7900,10523,16289,3600,0,0,1,0,1,0,0,0,1,0,0
857,50000,23,0,0,0,0,0,0,19766,14066,11524,10812,11643,12458,1300,1162,1000,1000,1000,1000,0,1,0,0,1,0,0,0,0,1,0
858,500000,33,0,0,0,0,0,0,11058,18578,84087,50058,35036,4757,18641,75207,5100,5089,118,1647,0,0,1,0,1,0,0,0,0,1,0
859,230000,45,0,0,0,0,0,0,144407,146277,149338,152555,155934,159332,5400,5500,5700,6000,6000,6000,0,0,1,0,0,0,1,0,0,1,0
860,100000,25,0,0,0,0,0,0,1522,291,1791,2367,4589,291,291,1791,2367,4613,291,291,0,1,0,1,0,0,0,0,0,1,0
861,140000,33,0,0,0,0,0,0,0,935,1490,0,3938,0,935,1490,0,3938,1160,0,0,1,0,0,1,0,0,0,0,1,0
862,80000,54,0,0,0,0,0,0,78929,78177,63914,54382,48834,49756,3200,3002,2202,2000,2000,2000,0,0,1,0,0,1,0,0,1,0,0
863,30000,26,0,0,0,0,2,0,10540,9766,-2643,2596,1123,2390,1081,0,6712,0,2780,0,0,0,1,0,1,0,0,0,1,0,0
864,50000,57,0,0,0,0,0,0,46540,48520,47875,48110,18576,15339,2770,2100,1300,700,1000,1000,0,1,0,0,1,0,0,0,1,0,0
865,60000,24,0,0,0,0,0,0,17054,16963,17298,17889,17847,17827,1600,1300,1277,625,644,639,0,1,0,0,0,1,0,0,0,1,0
866,30000,41,0,0,0,0,0,0,20061,17435,14452,13050,11083,9249,1542,2002,2000,900,1500,1500,0,0,1,0,1,0,0,0,1,0,0
867,80000,37,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
868,180000,28,0,0,0,0,0,0,6396,12595,18704,24410,29184,7325,7000,7000,7000,7000,5000,326,0,0,1,1,0,0,0,0,0,1,0
869,200000,28,1,0,3,2,2,0,0,344,344,344,0,0,344,0,0,0,0,250,0,0,1,1,0,0,0,0,0,1,0
870,190000,28,0,0,0,0,0,2,188370,188550,187521,190448,195492,190598,8700,8500,9270,14100,0,7200,0,0,1,0,1,0,0,0,0,1,0
871,50000,26,0,0,0,0,0,0,28795,28506,26868,27059,27503,27045,1500,1800,1400,1000,1000,1000,0,0,1,0,1,0,0,0,0,1,0
872,500000,49,0,0,0,0,0,0,207406,207479,211508,223660,228014,223940,15000,10000,23660,20000,13940,26542,0,0,1,0,0,1,0,0,0,1,0
873,30000,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,0,1,0,0,1,0,0,0,1,0
874,30000,48,0,0,0,0,0,0,25615,26950,27899,29614,30127,29646,1751,1700,2500,1000,2000,4034,0,0,1,0,0,1,0,0,1,0,0
875,130000,26,0,0,0,0,0,0,13700,18670,21362,1469,7370,12554,10008,6196,1470,6501,5784,6030,0,0,1,1,0,0,0,0,0,1,0
876,360000,31,0,0,0,0,0,0,990,990,990,990,990,990,990,990,990,990,990,4970,0,0,1,0,1,0,0,0,1,0,0
877,200000,50,0,0,0,0,0,0,390,390,390,390,390,390,390,390,390,390,390,390,0,0,1,0,0,1,0,0,1,0,0
878,80000,25,0,0,0,0,0,0,40764,41765,42251,46475,48156,50419,2000,1776,5000,3000,5000,2500,0,0,1,1,0,0,0,0,0,1,0
879,170000,29,0,0,0,0,0,0,50104,32978,11779,79862,39617,34091,2000,2009,78417,8000,3000,3000,0,0,1,0,1,0,0,0,1,0,0
880,50000,52,0,0,0,0,0,0,19438,20696,19533,17328,14614,15573,2003,2003,1500,1000,2000,2000,0,1,0,0,0,1,0,0,1,0,0
881,90000,36,0,0,0,0,0,0,24489,23303,12957,4755,9176,10376,1527,12957,4755,9296,1200,0,0,1,0,0,1,0,0,0,1,0,0
882,350000,57,0,0,0,0,0,0,7617,2554,44293,66525,7502,15268,2558,44538,67211,7502,15268,228300,0,0,1,1,0,0,0,0,1,0,0
883,50000,27,0,0,0,0,0,0,91493,47836,47360,48296,47790,49045,3749,2500,2000,2000,2069,2000,0,1,0,0,1,0,0,0,0,1,0
884,120000,51,0,0,2,0,0,0,125702,130461,131281,128594,117561,116732,8300,4500,4260,4595,4311,4280,0,1,0,1,0,0,0,0,1,0,0
885,120000,33,0,0,0,0,0,0,291,291,291,291,291,291,291,291,291,291,291,291,0,1,0,1,0,0,0,0,0,1,0
886,90000,42,2,2,2,2,2,0,95773,95489,94681,93965,90545,90529,4000,3500,3500,0,3500,4200,0,1,0,0,1,0,0,0,1,0,0
887,20000,23,1,2,0,0,0,0,17538,16975,17651,17603,17962,0,0,1400,352,1139,0,1500,0,0,1,0,1,0,0,0,0,1,0
888,80000,27,0,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
889,20000,34,0,0,0,2,0,0,17676,17650,18740,18373,18768,19315,2000,2500,1000,1000,1000,2000,0,1,0,0,1,0,0,0,0,1,0
890,250000,40,2,2,2,0,0,0,170489,181700,177530,181147,184784,195574,13926,0,6408,6478,13629,0,0,0,1,1,0,0,0,0,1,0,0
891,70000,57,0,0,0,0,0,0,18379,19571,22729,24346,24940,25539,1500,3500,2000,1000,1000,1500,0,0,1,0,1,0,0,0,1,0,0
892,240000,27,1,2,0,0,0,0,7029,3932,2105,2487,777,5300,0,1057,1000,0,5300,1800,0,0,1,1,0,0,0,0,0,1,0
893,110000,27,0,0,0,0,0,0,8086,8848,9283,8950,8943,333,1232,1000,0,326,333,12425,0,0,1,1,0,0,0,0,0,1,0
894,50000,38,0,0,0,0,0,0,25809,14888,20803,18395,18386,18420,2000,20000,700,665,727,505,0,1,0,0,1,0,0,0,1,0,0
895,430000,47,0,0,0,0,0,0,1343,909,5271,757,157,157,909,5319,757,157,157,5989,0,0,1,0,1,0,0,0,1,0,0
896,50000,27,0,0,0,2,2,2,41991,42736,45821,46767,45886,48701,1720,3805,2000,0,3581,0,0,0,1,0,0,1,0,0,0,1,0
897,80000,54,0,0,0,0,0,0,75267,54889,56949,35684,10400,0,3000,4000,3000,1000,0,0,0,0,1,0,0,1,0,0,1,0,0
898,80000,31,0,0,2,0,0,2,51160,54207,52775,53906,60099,61402,4500,0,2000,7100,2400,0,0,0,1,0,1,0,0,0,0,1,0
899,300000,32,0,0,0,0,0,0,192727,194694,188465,189094,179211,87266,8000,8001,5000,4030,4551,20000,0,0,1,0,1,0,0,0,0,1,0
900,130000,59,0,0,0,0,0,0,390,2356,1373,390,2746,390,2356,1373,390,2746,0,1570,0,0,1,0,0,1,0,0,1,0,0
901,100000,33,1,2,2,2,2,2,12560,16103,11166,10099,10861,9932,0,4250,0,1209,0,1000,0,0,1,0,1,0,0,0,1,0,0
902,20000,22,0,0,0,0,0,0,16620,17446,18534,19145,19547,19947,2000,2000,1278,1000,1000,764,0,1,0,1,0,0,0,0,0,1,0
903,180000,58,0,0,0,0,0,0,0,0,750,1576,1504,0,0,750,1576,1504,0,1000,0,0,1,0,1,0,0,0,1,0,0
904,500000,32,0,0,2,0,0,0,211508,183713,158759,119566,123098,132355,10070,3066,13366,20898,20155,16101,0,1,0,0,0,1,0,0,0,1,0
905,180000,40,0,0,0,0,0,0,3071,5630,9040,1288,1419,2385,5639,9044,1290,1421,2386,1964,0,1,0,0,1,0,0,0,1,0,0
906,60000,27,0,0,0,0,0,2,3136,1286,1047,-239,1475,1289,1286,1047,0,3000,0,0,0,0,1,1,0,0,0,0,0,1,0
907,100000,23,0,0,0,0,0,0,8002,7954,9777,10026,9657,9279,2000,2000,1000,504,1000,2000,0,0,1,0,1,0,0,0,0,1,0
908,500000,43,0,0,0,0,0,0,42081,46495,39489,12421,11345,11968,16495,15720,12421,11345,11968,11824,0,0,1,0,1,0,0,0,1,0,0
909,330000,30,0,0,0,0,0,0,155285,156122,11733,9620,0,4520,10000,10000,2000,0,4520,2500,0,0,1,0,1,0,0,0,1,0,0
910,90000,33,0,0,2,0,0,2,1650,721,421,2754,309,159,721,0,2833,1000,0,2000,0,1,0,1,0,0,0,0,0,1,0
911,210000,29,0,0,0,0,0,0,118905,118620,78297,36137,33264,29493,5000,4000,2000,2000,2000,2000,0,1,0,0,1,0,0,0,0,1,0
912,440000,31,0,0,0,0,0,0,232526,1025,0,26549,0,1000,1025,0,26549,0,1000,150,0,0,1,1,0,0,0,0,1,0,0
913,180000,34,0,0,0,0,0,0,108016,180959,169362,163957,138409,132864,150000,8000,5500,5000,5500,6000,0,0,1,1,0,0,0,0,0,1,0
914,190000,39,0,0,0,0,0,0,146224,149289,152886,156273,159800,162570,5500,6000,6000,6000,6000,6000,0,1,0,0,1,0,0,0,0,1,0
915,340000,45,0,0,0,0,0,0,284099,286067,290374,5329,5029,7079,11000,10005,5336,5036,38592,4448,0,0,1,0,1,0,0,0,1,0,0
916,140000,28,0,0,0,0,0,0,933,1768,3169,5041,389,3065,1768,3169,5041,389,3065,1112,0,1,0,1,0,0,0,0,0,1,0
917,80000,32,0,0,0,0,0,0,75149,76786,72626,29012,28653,28398,4003,3003,2003,1146,1403,1503,0,1,0,0,1,0,0,0,1,0,0
918,260000,38,0,0,0,0,0,0,3953,3953,3953,3953,16466,14246,3953,3953,3953,16466,2000,5217,0,1,0,1,0,0,0,0,0,1,0
919,200000,47,0,0,0,0,0,0,8800,0,5738,0,2244,66000,0,5738,1626,2244,66000,30000,0,0,1,0,1,0,0,0,1,0,0
920,100000,33,0,0,0,0,0,0,49415,50851,49528,50604,40966,40308,2284,1961,2037,1434,1469,1483,0,1,0,1,0,0,0,0,1,0,0
921,250000,36,0,0,0,0,0,0,396,396,396,3160,396,396,396,396,3160,396,396,396,0,0,1,0,1,0,0,0,0,1,0
922,150000,36,0,0,0,0,0,0,1374,-4,-4,6340,4998,5710,0,0,6344,4998,5712,5000,0,0,1,0,1,0,0,0,0,1,0
923,500000,46,0,0,0,0,0,0,10678,6914,813,17280,26162,2518,6944,813,17280,26162,2534,2553,0,1,0,1,0,0,0,0,1,0,0
924,50000,39,0,0,0,0,0,0,49575,48208,47619,19929,15693,13766,2067,3000,1171,2000,2000,2500,0,0,1,0,0,1,0,0,1,0,0
925,10000,27,0,0,0,0,0,0,6599,7736,8492,8138,4990,1598,1400,1000,1009,1000,1598,0,0,1,0,1,0,0,0,0,0,1,0
926,160000,25,0,0,0,0,0,0,1532,0,465,1791,1644,956,0,465,1792,33,0,2394,0,0,1,0,1,0,0,0,0,1,0
927,80000,30,0,0,0,0,0,0,69392,64149,53200,29707,28427,10072,3046,1874,2000,1000,1000,199,0,1,0,0,1,0,0,0,0,1,0
928,100000,38,0,0,0,0,0,0,1669,710,1824,1968,0,640,710,1824,1968,0,640,0,0,0,1,1,0,0,0,0,1,0,0
929,50000,29,0,0,2,0,0,0,13778,15837,16285,17009,18223,18778,2600,1000,1300,1500,1000,1000,0,1,0,0,1,0,0,0,0,1,0
930,10000,54,1,2,0,0,0,0,8210,7936,8792,9117,9305,9504,0,1146,471,483,502,460,0,1,0,0,0,1,0,0,0,0,1
931,30000,51,0,0,0,0,0,0,11860,6846,7090,2680,390,0,1000,7090,2680,390,0,780,0,0,1,0,1,0,0,0,1,0,0
932,400000,31,0,0,0,0,0,0,72551,8572,2190,12881,7497,11563,8657,2190,12881,0,4590,0,0,0,1,1,0,0,0,0,0,1,0
933,30000,29,0,0,0,0,0,0,10721,25066,13817,14983,15525,0,2000,1500,1400,1000,0,0,0,1,0,0,1,0,0,0,1,0,0
934,50000,56,0,0,0,0,0,0,30121,31295,19100,18900,0,3900,2295,19100,0,0,3900,0,0,0,1,0,1,0,0,0,0,1,0
935,100000,44,2,2,0,0,0,0,40199,39218,35464,30456,29420,27102,0,2005,1700,976,2000,3000,0,1,0,0,0,0,1,0,0,0,1
936,350000,32,0,0,0,0,0,0,43356,14236,16991,18541,20075,20491,2000,3000,2000,2001,580,677,0,1,0,1,0,0,0,0,0,1,0
937,20000,41,0,0,0,2,2,2,7478,8497,10162,9852,10418,10102,1146,1811,0,876,0,374,0,0,1,0,0,1,0,0,1,0,0
938,360000,32,0,0,0,0,0,0,26833,23626,20571,15423,15001,14917,1722,2636,1006,1003,1011,2003,0,1,0,1,0,0,0,0,0,1,0
939,240000,28,0,0,0,0,0,0,234053,132007,234638,239790,132697,135561,5000,120000,10000,5000,4100,4000,0,0,1,0,1,0,0,0,0,1,0
940,180000,42,0,0,0,0,0,0,67414,61256,66668,83568,90418,88898,10000,10000,17500,7000,25000,33600,0,0,1,0,0,1,0,0,0,1,0
941,210000,27,0,0,0,0,2,0,39397,38683,39210,38986,689,2040,2000,1985,1300,0,2040,4081,0,0,1,1,0,0,0,0,0,1,0
942,240000,38,0,0,0,0,0,0,132090,143966,155632,162379,156655,157536,20030,20000,10070,10037,13137,10052,0,1,0,0,1,0,0,0,1,0,0
943,190000,40,0,0,0,0,0,0,991,991,991,666,991,1316,991,991,666,991,1316,816,0,0,1,1,0,0,0,0,0,1,0
944,480000,50,0,0,0,0,0,0,0,8389,6375,1114,0,0,8389,6375,1114,0,0,0,0,1,0,1,0,0,0,0,1,0,0
945,90000,29,0,0,0,0,0,0,6146,6193,0,3199,1888,0,6198,200,3199,0,0,0,0,0,1,1,0,0,0,0,0,1,0
946,640000,50,0,0,0,0,0,0,6482,8853,22238,9877,10110,23910,8853,22243,9877,10110,24616,5952,0,0,1,1,0,0,0,0,1,0,0
947,50000,42,0,0,0,0,0,0,46566,47792,49322,50618,13842,14217,2000,2300,2500,500,600,600,0,0,1,0,1,0,0,0,0,1,0
948,400000,54,0,0,0,0,0,0,1348,21411,-25,4895,48976,15319,21532,0,4920,49221,15395,0,0,1,0,1,0,0,0,0,1,0,0
949,30000,32,0,0,0,0,0,0,3684,2911,5831,2083,2903,3874,2911,5842,2088,2903,3874,3201,0,0,1,1,0,0,0,0,1,0,0
950,360000,35,0,0,0,0,0,0,10424,10197,85777,81919,75332,47622,1104,81970,3261,1886,3035,2068,0,1,0,1,0,0,0,0,0,1,0
951,60000,23,0,0,0,0,0,2,13233,12772,14555,15803,19217,18768,1500,2000,1500,3700,0,900,0,0,1,1,0,0,0,0,0,1,0
952,220000,31,0,0,0,0,0,0,3785,1137,377,5763,3952,412,1142,377,5763,3952,412,1294,0,0,1,1,0,0,0,0,1,0,0
953,160000,48,0,0,2,0,0,0,153390,158421,152835,152638,142454,128895,15102,0,6000,5300,4784,4500,0,0,1,0,0,1,0,0,1,0,0
954,20000,29,0,0,0,0,0,0,14275,15335,16223,15594,15920,15338,1297,1185,492,510,557,324,0,1,0,0,1,0,0,0,1,0,0
955,80000,36,0,0,0,0,0,0,59223,26241,10387,74864,74305,0,1141,10725,74864,1486,0,0,0,1,0,0,1,0,0,0,0,1,0
956,140000,34,2,2,2,2,2,2,135949,130625,117392,111478,109353,97612,8408,3500,3500,3600,0,3600,0,1,0,0,1,0,0,0,0,1,0
957,280000,36,0,0,0,0,0,0,157424,161596,166680,170691,14988,16776,6000,6500,6000,1000,2000,2012,0,0,1,1,0,0,0,0,1,0,0
958,320000,40,0,0,0,0,0,0,10853,33968,86024,232017,15622,7463,34151,86466,232242,3199,7500,30,0,1,0,1,0,0,0,0,1,0,0
959,360000,36,0,0,0,0,0,0,33051,13614,-5386,250214,255296,261401,1000,2544,261000,9000,10000,10000,0,1,0,0,1,0,0,0,1,0,0
960,260000,56,0,0,0,0,0,0,2338,0,0,0,58,1058,0,0,0,58,1000,1000,0,0,1,0,1,0,0,0,1,0,0
961,50000,29,1,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,429,250,0,0,1,1,0,0,0,0,0,1,0
962,350000,50,0,0,0,0,0,0,136293,139215,142695,98404,100367,102465,4846,5577,3488,3417,3536,3707,0,0,1,0,0,0,1,0,1,0,0
963,120000,35,1,2,0,0,0,0,77785,75984,78109,79198,80865,82859,0,4000,2988,3100,3500,6382,0,0,1,1,0,0,0,0,0,1,0
964,80000,41,0,0,0,0,0,0,11688,8739,10926,3355,6127,25675,8739,10926,3362,6127,25675,7606,0,1,0,1,0,0,0,0,1,0,0
965,80000,43,0,0,0,0,0,0,72987,72055,70730,68487,57304,41345,2561,2745,2100,1684,4000,3000,0,0,1,0,1,0,0,0,0,1,0
966,50000,39,3,3,2,2,2,0,65766,59702,55899,54275,20280,20038,0,2100,0,62013,858,869,0,1,0,1,0,0,0,0,0,1,0
967,90000,35,2,2,2,2,2,2,89282,91247,68552,67324,39573,28610,6201,0,25000,0,2235,0,0,0,1,0,1,0,0,0,0,1,0
968,210000,28,0,0,0,0,0,0,180004,184401,171506,133206,98885,88101,9000,7500,5503,4185,4500,3875,0,1,0,0,1,0,0,0,0,1,0
969,20000,41,0,0,0,0,0,0,16808,16741,14450,8796,5419,2377,1301,1000,8796,108,2377,15742,0,1,0,0,1,0,0,0,0,1,0
970,50000,69,0,0,0,0,0,0,12196,13985,15750,17434,19220,17822,2000,2000,2000,2000,605,1000,0,0,1,0,0,1,0,0,1,0,0
971,280000,49,0,0,0,2,0,0,32311,32812,34943,33892,28005,22011,1429,2950,0,792,633,434,0,1,0,0,1,0,0,0,1,0,0
972,240000,37,0,0,0,0,0,0,1854,1346,3195,1932,7363,1546,1346,3195,0,7383,1546,4390,0,0,1,0,1,0,0,0,1,0,0
973,130000,38,0,0,0,0,0,0,171438,178382,39940,120483,44127,126568,10908,0,133657,4566,133841,4796,0,1,0,0,1,0,0,0,0,1,0
974,250000,37,0,0,0,0,0,0,1391,3498,8963,0,14660,62832,3498,8963,0,14660,62832,4620,0,0,1,1,0,0,0,0,0,1,0
975,100000,41,0,0,0,0,0,0,111925,107224,107126,101859,79519,74368,4000,7000,3533,2673,3500,4303,0,0,1,0,1,0,0,0,1,0,0
976,10000,50,0,0,0,0,0,0,10043,9616,9718,9916,9250,7461,1194,1076,274,370,472,375,0,1,0,1,0,0,0,0,1,0,0
977,70000,40,0,0,0,0,0,0,43045,44088,45102,45861,47951,49252,2036,2050,1809,3000,2251,1627,0,0,1,0,1,0,0,0,1,0,0
978,140000,24,0,0,0,0,2,0,121241,67929,65536,67645,62839,53457,4000,4000,8000,0,5000,2000,0,0,1,0,1,0,0,0,1,0,0
979,210000,26,0,0,0,0,0,0,186544,188366,173694,163481,128216,113292,8102,7798,12246,5268,5000,10000,0,0,1,1,0,0,0,0,0,1,0
980,300000,31,0,0,0,0,0,0,4370,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
981,130000,39,0,0,0,0,0,0,264,264,264,264,0,678,264,264,264,0,942,0,0,0,1,0,0,0,1,0,0,1,0
982,40000,24,1,2,2,0,0,0,9958,12140,11653,11762,12418,13108,2500,0,600,1000,900,1000,0,0,1,1,0,0,0,0,0,1,0
983,230000,29,0,0,0,0,0,0,-5,-5,2969,3419,0,1841,0,2974,3425,0,1841,200,0,0,1,1,0,0,0,0,0,1,0
984,260000,29,0,0,0,0,0,0,1476,1476,1476,1476,20976,1476,1476,1476,1476,20976,1476,1476,0,0,1,1,0,0,0,0,0,1,0
985,390000,48,0,0,0,0,0,0,171189,176989,178698,182101,155517,154668,10000,10000,8004,10000,6000,10000,0,0,1,0,1,0,0,0,0,1,0
986,90000,26,0,0,0,0,0,0,70182,-18,-18,-18,-18,-18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
987,200000,33,0,0,0,0,0,0,0,0,0,0,1246,-3,0,0,0,1246,0,1266,0,0,1,0,0,1,0,0,0,1,0
988,160000,27,0,0,0,0,0,0,390,390,390,0,780,390,390,390,0,1170,0,540,0,1,0,0,1,0,0,0,0,1,0
989,350000,38,0,0,0,0,0,0,282,2728,1606,1015,24555,185,2750,1612,1017,24560,1000,917,0,0,1,0,1,0,0,0,1,0,0
990,10000,23,0,0,0,0,0,2,5403,6462,7479,8489,9007,9227,1300,1272,1282,800,500,0,0,0,1,0,1,0,0,0,0,1,0
991,80000,24,0,0,0,0,0,0,386,1392,18634,5433,2053,5781,1396,18754,5449,2059,5798,3098,0,0,1,0,1,0,0,0,0,1,0
992,200000,37,0,0,0,0,0,0,4157,601,432,1602,3017,937,606,432,1602,3017,937,1275,0,0,1,0,1,0,0,0,1,0,0
993,90000,31,0,0,2,0,0,0,32581,36525,35660,36436,33548,32061,4500,0,3000,10000,2000,2000,0,1,0,1,0,0,0,0,0,1,0
994,290000,35,0,0,0,0,0,0,32485,21080,430,430,12715,16895,10000,430,430,12715,5000,15000,0,0,1,0,1,0,0,0,1,0,0
995,500000,38,0,0,0,0,0,0,2252,2265,24667,40626,9255,8659,2265,24905,40827,30844,8695,3532,0,0,1,0,0,0,1,0,0,1,0
996,310000,37,0,0,0,0,0,0,10513,11228,12222,12468,11809,12044,1193,1187,433,428,431,445,0,1,0,1,0,0,0,0,0,1,0
997,100000,27,0,0,0,0,0,0,152330,66107,60734,48816,28679,30231,3000,2231,1617,1000,2000,590,0,0,1,0,0,0,1,0,0,1,0
998,30000,29,1,2,2,2,2,2,13164,12668,15038,14502,15501,15105,0,2905,0,1386,0,600,0,0,1,0,0,1,0,0,1,0,0
999,200000,31,0,0,0,0,0,0,1041,1053,3042,1381,1381,27106,2000,2011,0,0,27106,35200,0,0,1,1,0,0,0,0,0,1,0
1000,80000,45,0,0,0,0,0,0,35401,36399,37689,38580,39104,39484,1587,1877,1768,1292,900,1365,0,0,1,0,0,1,0,0,1,0,0
1001,230000,46,0,0,0,0,0,0,4957,9463,7697,5308,2048,6283,9467,7697,5308,2048,6283,18157,0,0,1,1,0,0,0,0,1,0,0
1002,140000,31,0,0,2,2,0,0,134039,143937,143649,118593,95257,93145,13650,4700,114,3500,3500,3400,0,1,0,0,1,0,0,0,1,0,0
1003,90000,55,0,0,0,0,0,0,3388,0,0,0,0,7707,0,0,0,0,7707,0,0,0,1,0,1,0,0,0,1,0,0
1004,50000,37,0,0,0,0,0,0,25234,23518,21746,18082,18461,18830,1384,1300,700,670,676,700,0,0,1,0,1,0,0,0,1,0,0
1005,170000,38,0,0,0,0,0,0,5910,0,0,0,0,3001,0,0,0,0,3001,9436,0,0,1,1,0,0,0,0,1,0,0
1006,70000,38,0,0,0,0,0,0,34240,34913,26583,23593,15114,11222,2000,2000,1000,500,500,2000,0,0,1,0,0,1,0,0,0,1,0
1007,350000,32,0,0,0,0,0,0,92134,120340,142794,101923,103119,84834,30000,25000,5000,5000,4000,5000,0,1,0,1,0,0,0,0,0,1,0
